Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,ROLLINGDB_ID,Lineage,F2
4.6.2.2,4.2.1.1.1.2.1.1.1.1.2,"cameroon,east_african_indian",,4.6.2/Cameroon,SAMN03648005,4,0.0182318130193077
3.1.1,3.1.1.i1,east_african_indian,,,SAMN03648009,3,0.0143349414197105
3,3.1.1,"east_african_indian,ghana",,,SAMN03648012,3,0.0144146402607169
3,3.1.1,"east_african_indian,canetti,indo_oceanic",,,SAMN03648015,3,0.0165311653116531
3,3.1.1,east_african_indian,,,SAMN03648016,3,0.0142396560988715
4.2.1,4.2.2.2.1,ural,,4,SAMN03648017,4,0.0454545454545454
3,3.1.1,east_african_indian,,,SAMN03648018,3,0.0134884951071145
4.2.2,4.2.2.1,tur,,4,SAMN03648019,4,0.0297043979812545
3.1.1,3.1.1.i1,"east_african_indian,ethiopian,canetti",,,SAMN03648021,3,0.016730314602655
3,3.1.1,east_african_indian,,,SAMN03648023,3,0.0156873930405019
3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,SAMN03648024,3,0.0171549730146491
3,3.1.1,east_african_indian,,,SAMN03648025,3,0.0164094232331437
4.2.2,4.2.2.1,tur,,4,SAMN03648026,4,0.0292557222980142
3.1.2,3.1.1.i2,"east_african_indian,canetti,mungi",,,SAMN03648027,3,0.0151813325836378
3.1.2,3.1.1.i2,"east_african_indian,canetti",,,SAMN03648028,3,0.011960055736182
3.1.2,3.1.1.i2,"east_african_indian,ghana,canetti",,,SAMN03648029,3,0.0145741409279315
3,3.1.1,east_african_indian,,,SAMN03648030,3,0.0164848785324739
3,3.1.1,east_african_indian,,,SAMN03648032,3,0.0138561729250381
3,3.1.1,"east_african_indian,mungi",,,SAMN03648034,3,0.0119354083781886
3,3.1.1,east_african_indian,,,SAMN03648035,3,0.0141176470588235
3,3.1.1,"east_african_indian,mungi",,,SAMN03648036,3,0.0172031076581576
1.1.2,1.1.2,"indo_oceanic,tur,mungi",,,SAMN03648041,1,0.076389691436496
2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,SAMN03648043,2,0.0189238486092111
1.1.2,1.1.2,indo_oceanic,,,SAMN03648045,1,0.0203211736716891
2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,SAMN03648046,2,0.0124971336849346
2.2.1,2.2.1.1.2,"beijing,canetti","lin2.2.1,asia_ancestral_2",,SAMN03648047,2,0.0112095211735399
3,3.1.1,"east_african_indian,mungi",,,SAMN03648048,3,0.0176258992805755
1.1.2,1.1.2,"indo_oceanic,canetti",,,SAMN03648049,1,0.0235306758353927
4.1.2,4.1.i1.1.2,haarlem,,4,SAMN03648050,4,0.0195825818088121
4.2.2,4.2.2.1,"tur,ghana",,4,SAMN03648051,4,0.0233766233766233
3.1.2,3.1.1.i2,east_african_indian,,,SAMN03648054,3,0.012312427856868
1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi,east_african_indian",,,SAMN03648055,1,0.0252018936229462
3.1.2,3.1.1.i2,"east_african_indian,canetti",,,SAMN03648056,3,0.0153261557948068
3,3.1.1,"east_african_indian,canetti,westafrican1",,,SAMN03648058,3,0.0120481927710843
4.4.1.2,4.2.1.2.2.1.2,"stype,canetti",,4,SAMN03648061,4,0.0141768937790943
2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,SAMN03648062,2,0.0323086574654956
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648066,4,0.044468546637744
4.1.2,4.1.i1.1.2,haarlem,,4,SAMN03648067,4,0.0349870949240034
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN03648068,4,0.0140738641730424
4.1.2,4.1.i1.1.2,haarlem,,4,SAMN03648071,4,0.0221153846153846
4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,SAMN03648072,4,0.0158579881656804
1.1.2,1.1.2,"indo_oceanic,mungi,canetti",,,SAMN03648074,1,0.0290509259259259
1.2.1,1.2.1.2,"indo_oceanic,mungi",,,SAMN03648076,1,0.0087366420691527
4.6.1.2,4.2.1.1.1.2.2.1.1.1.2,uganda,,4.6.1/Uganda,SAMN03648077,4,0.0102464821985078
4.1.2,4.1.i1.1.2,haarlem,,4,SAMN03648078,4,0.0279941219691403
1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,SAMN03648079,1,0.0250963597430406
1.1.2,1.1.2,"indo_oceanic,tur,mungi",,,SAMN03648080,1,0.0423865468785994
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN03648081,4,0.0057987021952229
2.2.1,2.2.1.1.1,beijing,"asian_african_1,lin2.2.1",,SAMN03648082,2,0.032275455558351
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMN03648083,4,0.0084095603422838
2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,SAMN03648084,2,0.0177827174215059
4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,SAMN03648085,4,0.0071214926648625
4.3.4.1,4.2.1.2.1.1.i3.2,"lam,east_african_indian,xtype",,4.3/LAM,SAMN03648086,4,0.0226236979166666
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648087,4,0.0139984227129337
4.6.2.2,4.2.1.1.1.2.1.1.1.1.2,cameroon,,4.6.2/Cameroon,SAMN03648088,4,0.0071508379888268
1.2.1,1.2.1.1.1,"indo_oceanic,beijing,mungi",,,SAMN03648089,1,0.0119808306709265
3,3.1.1,east_african_indian,,,SAMN03648090,3,0.0084049665711556
"3,1.2.2","1.2.2.1,3.1.1","indo_oceanic,east_african_indian,pinipedii,mungi",,,SAMN03648091,"1,3",0.4511907604154231
1.1.3,1.1.1.2,"indo_oceanic,canetti,ethiopian,mungi",,,SAMN03648092,1,0.047970151905481
1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,SAMN03648093,1,0.0067826435603866
3,3.1.1,"east_african_indian,ghana",,,SAMN03648094,3,0.0119031141868512
3.1.1,3.1.1.i1,"east_african_indian,ghana,indo_oceanic",,,SAMN03648095,3,0.0143413763965824
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648170,4,0.0189212530423176
4.6.2,4.2.1.1.1.2.1.1.2,cameroon,,4,SAMN03648171,4,0.0067929457870672
4.2.2,4.2.2.1,tur,,4,SAMN03648172,4,0.0243379336068631
4.6.2,4.2.1.1.1.2.1.1.2,cameroon,,4,SAMN03648173,4,0.0098357278953602
3,3.1.1,east_african_indian,,,SAMN03648174,3,0.0114001530221882
3,3.1.1,"east_african_indian,ghana",,,SAMN03648175,3,0.0091942898620856
4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,SAMN03648176,4,0.009628802679319
4.3.4.1,4.2.1.2.1.1.i3.2,lam,,4.3/LAM,SAMN03648177,4,0.0076499388004895
3,3.1.2,east_african_indian,,,SAMN03648178,3,0.0127699826580482
3,3.1.1,"east_african_indian,ghana",,,SAMN03648179,3,0.0112858229774283
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMN03648180,4,0.0110568857709318
3,3.1.1,east_african_indian,,,SAMN03648181,3,0.013094441902214
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648182,4,0.0240930490168928
4.1.1.1,4.1.i1.2.1,"xtype,ethiopian",,4,SAMN03648183,4,0.0096525096525096
3,3.1.1,"east_african_indian,ghana",,,SAMN03648184,3,0.0123560074650878
3,3.1.1,east_african_indian,,,SAMN03648185,3,0.0116622379687038
4.6,4.2.1.1.1.2.2.1.1.2,"uganda,east_african_indian",,4,SAMN03648186,4,0.0068095333466853
3,3.1.1,"east_african_indian,canetti,ghana,mungi",,,SAMN03648187,3,0.0130302386516535
3,3.1.1,east_african_indian,,,SAMN03648188,3,0.0134923125196109
4.8,4.2.1.1.1.1.1.1.i1,"canetti,ethiopian,caprae",,4.10/PGG3,SAMN03648189,4,0.0073689499246357
3,3.1.1,"east_african_indian,caprae,uganda",,,SAMN03648190,3,0.0116901408450704
3,3.1.1,"east_african_indian,canetti",,,SAMN03648191,3,0.0122482556899546
1.1.2,1.1.2,"indo_oceanic,ghana,mungi",,,SAMN03648192,1,0.024569155987627
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648193,4,0.0130176186735495
3,3.1.1,east_african_indian,,,SAMN03648194,3,0.0104509663564781
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648195,4,0.0061031431187061
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMN03648196,1,0.0226710986107559
2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,SAMN03648197,2,0.016191791138446
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN03648198,4,0.0135409614082599
4.2.2,4.2.2.1,tur,,4,SAMN03648199,4,0.0597193951730154
3,3.1.1,east_african_indian,,,SAMN03648200,3,0.0126445865363891
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN03648201,4,0.0203869523504956
3,3.1.1,"east_african_indian,indo_oceanic,ghana",,,SAMN03648202,3,0.0126747053987393
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMN03648203,4,0.030058399175541
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN03648204,1,0.0080689977104496
3,3.1.1,"east_african_indian,indo_oceanic,canetti",,,SAMN03648205,3,0.0178303074611104
4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,"cameroon,east_african_indian",,4.6.2/Cameroon,SAMN03648206,4,0.0086580086580086
3,3.1.1,"east_african_indian,ghana",,,SAMN03648207,3,0.013345665961945
4.3.4,4.2.1.2.1.1.i3,"lam,microti",,4.3/LAM,SAMN03648208,4,0.0082738198920048
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN03648209,4,0.0117004680187207
3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,SAMN03648210,3,0.0185315919519943
4.2.2,4.2.2.1,tur,,4,SAMN03648211,4,0.0291887793783169
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMN03648212,1,0.0220256024096385
4.2.1,4.2.2.2.2,"ural,canetti",,4,SAMN03648213,4,0.0303434216716324
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMN03648214,3,0.0135455701859937
4.1.2,4.1.i1.1.1.2,haarlem,,4,SAMN03648215,4,0.0266001043141345
3,3.1.1,east_african_indian,,,SAMN03648216,3,0.0307256344127105
1.2.1,1.2.1.2,"indo_oceanic,mungi",,,SAMN03648217,1,0.0152415886668353
3,3.1.1,"east_african_indian,ghana",,,SAMN03648218,3,0.0121081081081081
3,3.1.2,"east_african_indian,mungi",,,SAMN03648219,3,0.0115047995482778
3,3.1.1,"east_african_indian,ghana,indo_oceanic",,,SAMN03648220,3,0.011248206599713
3,3.1.1,east_african_indian,,,SAMN03648221,3,0.0114489128343274
3,3.1.1,east_african_indian,,,SAMN03648222,3,0.0201527436665208
1.1.3,1.1.1.2,"indo_oceanic,ethiopian",,,SAMN03648223,1,0.0310605254760131
1.1.2,1.1.2,indo_oceanic,,,SAMN03648224,1,0.0321841926100142
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN03648225,4,0.0212632020703644
4.6.2,4.2.1.1.1.2.1.2,cameroon,,4,SAMN03648226,4,0.0157086574401454
3,3.2.1,"east_african_indian,suricattae,ghana",,,SAMN03648227,3,0.016319815012451
3,3.1.1,"east_african_indian,ghana,ethiopian,mungi",,,SAMN03648228,3,0.0145237078171721
1.1.3,1.1.1.2,indo_oceanic,,,SAMN03648229,1,0.0166265587398818
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648230,4,0.0088507265521796
4.4.1.2,4.2.1.2.2.1.2,"stype,canetti",,4,SAMN03648231,4,0.0150297416337465
4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,beijing,east_african_indian,ethiopian",,4.3/LAM,SAMN03648232,4,0.0118705528188286
3,3.1.1,"east_african_indian,ghana,canetti",,,SAMN03648233,3,0.014041514041514
3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,SAMN03648234,3,0.0133468736399245
3,3.1.1,"east_african_indian,mungi",,,SAMN03648235,3,0.0100192149327477
1.2.2,1.2.2.1,indo_oceanic,,,SAMN03648236,1,0.0263388239038752
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMN03648237,1,0.0279227318502242
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMN03648238,4,0.011866899216853
1.1.2,1.1.2,indo_oceanic,,,SAMN03648239,1,0.0182709447415329
1.1.3,1.1.1.2.i1,"indo_oceanic,canetti,mungi",,,SAMN03648240,1,0.025236326806212
"4.5,1.2.1",1.2.1.2,"indo_oceanic,stype,mungi",,,SAMN03648241,"1,4",0.0305667355596649
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMN03648242,4,0.0084224711530363
3,3.1.1,"east_african_indian,ghana",,,SAMN03648243,3,0.0133062123908805
4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,SAMN03648244,4,0.0172136791370208
3,3.1.1,"east_african_indian,ghana,westafrican1,canetti",,,SAMN03648245,3,0.0131049182916239
3,3.1.1,"east_african_indian,canetti,mungi",,,SAMN03648246,3,0.0137219997033081
3,3.1.1,"east_african_indian,indo_oceanic",,,SAMN03648247,3,0.0146996466431095
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN03648248,4,0.0149172769189042
1.1.3,1.1.1.2,"indo_oceanic,mungi,east_african_indian",,,SAMN03648249,1,0.0147271849348141
1.1.2,1.1.2,indo_oceanic,,,SAMN03648250,1,0.0235705736120062
3,3.1.1,east_african_indian,,,SAMN03648251,3,0.0152295802394302
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648252,4,0.0074081489638602
1.2.2,1.2.2.2,"indo_oceanic,mungi,canetti",,,SAMN03648253,1,0.0233456205020186
4.1.1.3,4.1.i1.2.1,xtype,,4,SAMN03648254,4,0.0186776859504132
2.2.1.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,pacific_RD150",,SAMN03648255,2,0.0123705057891529
3,3.1.1,east_african_indian,,,SAMN03648256,3,0.0108657055606846
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN03648257,4,0.007805240661587
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN03648258,4,0.0080589309324434
3,3.1.1,east_african_indian,,,SAMN03648259,3,0.0123043441868251
1.2.2,1.2.2.1,"indo_oceanic,mungi",,,SAMN03648260,1,0.0231311958560328
1.1.2,1.1.2,indo_oceanic,,,SAMN03648261,1,0.0247533796127146
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN03648262,4,0.0115887557748022
4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,SAMN03648263,4,0.0084839229659794
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648264,4,0.0227238066188805
4.1.2.1,4.1.i1.1.1.1,"haarlem,ethiopian",,4.1.2/Haarlem,SAMN03648265,4,0.0170328734457502
3,3.1.2,east_african_indian,,,SAMN03648266,3,0.0137730792138177
1.1.3,1.1.1.2.i1,"indo_oceanic,canetti,mungi",,,SAMN03648267,1,0.0245403492576352
3,3.1.1,east_african_indian,,,SAMN03648268,3,0.0161372763782402
3,3.1.1,east_african_indian,,,SAMN03648269,3,0.0143347174580249
3,3.1.1,"east_african_indian,ghana",,,SAMN03648270,3,0.0108841709217952
4.2.2,4.2.2.1,"tur,westafrican1,canetti,mungi",,4,SAMN03648271,4,0.0362981850907454
3,3.1.2,east_african_indian,,,SAMN03648272,3,0.0140590200445434
3.1.1,3.1.1.i1,"east_african_indian,ghana",,,SAMN03648273,3,0.0138295561508942
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN03648274,3,0.0138378988986162
3,3.1.1,"east_african_indian,canetti,ghana",,,SAMN03648275,3,0.0127976421313891
3,3.1.1,"east_african_indian,mungi",,,SAMN03648276,3,0.0132540766326612
3,3.1.1,"east_african_indian,indo_oceanic",,,SAMN03648277,3,0.0164924885695623
3,3.1.1,"east_african_indian,indo_oceanic",,,SAMN03648278,3,0.060397667812827
3.1.1,3.1.1.i1,east_african_indian,,,SAMN03648279,3,0.0145944818958926
3,3.1.1,"east_african_indian,westafrican1,indo_oceanic",,,SAMN03648280,3,0.014229302832244
3,3.1.2,east_african_indian,,,SAMN03648281,3,0.0137477195725827
3,3.1.1,"east_african_indian,indo_oceanic",,,SAMN03648282,3,0.0339232590613806
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN03648283,3,0.0138079827400215
4.9,4.2.1.1.1.1.1.1.i2,canetti,,4.10/PGG3,SAMN03648284,4,0.0080987273428461
3,3.1.1,east_african_indian,,,SAMN03648285,3,0.013231432226786
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648286,4,0.0192565197985079
5,5,"westafrican1,canetti,mungi",,,SAMN03648287,5,0.0268443030423543
4.6.2,4.2.1.1.1.2.1.1.2,cameroon,,4,SAMN03648288,4,0.0113399483031768
4.1.1.1,4.1.i1.2.1,xtype,,4,SAMN03648289,4,0.0096748049842974
3,3.1.1,east_african_indian,,,SAMN03648290,3,0.0125078173858661
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648291,4,0.0105441764634589
3,3.1.1,"east_african_indian,ghana",,,SAMN03648292,3,0.0148263202485173
4.7,4,,,4.10/PGG3,SAMN03648293,4,0.0073548387096774
4.4.1.1,4.2.1.2.2.1.1,"stype,canetti",,4,SAMN03648294,4,0.0094550090300648
4.6.2,4.2.1.1.1.2.1.2,"cameroon,canetti",,4,SAMN03648295,4,0.0249377628981028
4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,SAMN03648296,4,0.0135248187395426
3,3.1.1,"east_african_indian,caprae,canetti,suricattae",,,SAMN03648297,3,0.0149625935162094
3,3.1.1,"east_african_indian,mungi",,,SAMN03648298,3,0.01606950638167
4.5,4.2.1.1.2,"indo_oceanic,canetti",,4.5,SAMN03648299,4,0.0490399735968471
2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,SAMN03648300,2,0.017720499395892
1.2.2,1.2.2.1,"indo_oceanic,ghana,canetti",,,SAMN03648301,1,0.0217449187893849
2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,SAMN03648302,2,0.0147578025702584
3,3.1.1,"east_african_indian,ghana,westafrican1",,,SAMN03648303,3,0.0193393735018079
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648304,4,0.0092522372212953
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN03648305,4,0.0276763990267639
4.4.1.1,4.2.1.2.2.1.1,stype,,4,SAMN03648306,4,0.0099163912113552
4.9,4.2.1.1.1.1.1.1.i2,suricattae,,4.10/PGG3,SAMN03648307,4,0.0082342177493138
4.1.2,4.1.i1.1.1.1,"haarlem,canetti",,4,SAMN03648308,4,0.0256410256410256
4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,SAMN03648309,4,0.0064010594857079
5,5,"westafrican1,xtype,mungi",,,SAMN03648310,5,0.0178498985801217
3,3.1.1,"east_african_indian,ghana",,,SAMN03648311,3,0.0103254990657881
5,5,"westafrican1,mungi",,,SAMN03648312,5,0.017475281673948
2.2.1,2.2.1.1.1,"beijing,canetti",lin2.2.1,,SAMN03648313,2,0.0100802688071681
4.4.2,4.2.1.2.2.2,"microti,stype",,4,SAMN03648314,4,0.0079301229743707
4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,SAMN03648315,4,0.0065150660903338
3.1.1,3.1.1.i1,"east_african_indian,ghana,mungi",,,SAMN03648316,3,0.0144404332129963
1.1.2,1.1.2,"indo_oceanic,cameroon,mungi",,,SAMN03648317,1,0.0066966421123122
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN03648318,4,0.0074142724745134
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN03648319,3,0.0094876660341555
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN03648320,1,0.0170928293496386
4.3.2.1,4.2.1.2.1.1.i1,"lam,orygis",,4.3/LAM,SAMN03648321,4,0.0096013965667733
4.4.2,4.2.1.2.2.2,stype,,4,SAMN03648322,4,0.0086304792187145
4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN03648323,4,0.0064197279258164
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMN03648324,1,0.0205241857776064
1.1.2,1.1.2,"indo_oceanic,mungi",,,SAMN03648325,1,0.0227826336151311
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN03648326,3,0.0108851920312179
4.7,4,,,4.10/PGG3,SAMN03648327,4,0.0072298835185433
4.2.1,4.2.2.2.1,ural,,4,SAMN03648328,4,0.018904612725505
4.1.2.1,4.1.i1.1.1.1,"haarlem,beijing",,4.1.2/Haarlem,SAMN03648329,4,0.058666881859264
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN03648330,3,0.0110900730321882
1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,SAMN03648331,1,0.021322994911558
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN03648332,2,0.0115351083093018
4.4.2,4.2.1.2.2.2,stype,,4,SAMN03648333,4,0.0081040733631904
1.2.2,1.2.2.2,"indo_oceanic,mungi,canetti",,,SAMN03648335,1,0.0265783382552478
4.9,4.2.1.1.1.1.1.1.i2,canetti,,4.10/PGG3,SAMN03648336,4,0.0173704336506386
2.2.1,2.2.1.1.1,"beijing,indo_oceanic","asian_african_1,lin2.2.1",,SAMN03648337,2,0.1482497888999769
1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,SAMN03648338,1,0.0254128243619987
4.5,4.2.1.1.2,canetti,,4.5,SAMN03648339,4,0.0116144763860369
4.1.1.3,4.1.i1.2.1,xtype,,4,SAMN03648340,4,0.0159847764034253
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMN03648341,1,0.0247969587005356
3,3.1.1,east_african_indian,,,SAMN03648342,3,0.0734621403635488
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN03648343,4,0.0294287362954414
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648344,4,0.0064247921390778
4.8,4.2.1.1.1.1.1.1.i1,tur,,4.10/PGG3,SAMN03648345,4,0.0130202278539874
4.1.1.1,4.1.i1.2.1,"xtype,orygis",,4,SAMN03648346,4,0.0099527423743376
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMN03648347,4,0.0255018435067595
4.8,4.2.1.1.1.1.1.1.i1,"indo_oceanic,canetti",,4.10/PGG3,SAMN03648348,4,0.0179614801990911
1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,SAMN03648349,1,0.0228074493395684
4.3.2,4.2.1.2.1.1.i1,lam,,4.3/LAM,SAMN03648350,4,0.1606741573033707
1.1.3,1.1.1.2,"indo_oceanic,mungi",,,SAMN03648351,1,0.0198094454726163
3,3.1.1,east_african_indian,,,SAMN03648352,3,0.012377597518017
"4.8,4.3.4.1",4.2.1.1.1.1.1.1.i1,beijing,,4.10/PGG3,SAMN03648353,4,0.01
4.5,4.2.1.1.2,,,4.5,SAMN03648354,4,0.005972835869743
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648355,4,0.023157408832128
3,3.1.1,"east_african_indian,mungi",,,SAMN03648356,3,0.0120630992885864
2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,SAMN03648357,2,0.0172659817351598
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648358,4,0.0329649390243902
4.7,4,,,4.10/PGG3,SAMN03648359,4,0.0071099958176495
4.3.4.2.1,4.2.1.2.1.1.i3.1,"lam,east_african_indian,ethiopian",,4.3/LAM,SAMN03648360,4,0.0082444918265813
4.7,4,,,4.10/PGG3,SAMN03648361,4,0.0062335958005249
4.5,4.2.1.1.2,,,4.5,SAMN03648362,4,0.0069996818326439
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648363,4,0.0166396701516713
3,3.1.1,"east_african_indian,mungi",,,SAMN03648364,3,0.0131602997623834
4.9,4.2.1.1.1.1.1.1.i2,"canetti,caprae",,4.10/PGG3,SAMN03648365,4,0.0065024384144054
1.1.2,1.1.2,"indo_oceanic,haarlem,mungi",,,SAMN03648366,1,0.0225297714837463
4.5,4.2.1.1.2,,,4.5,SAMN03648367,4,0.007829878103034
4.1.2.1,4.1.i1.1.1.1,"haarlem,pinipedii",,4.1.2/Haarlem,SAMN03648368,4,0.0208207604103802
4.9,4.2.1.1.1.1.1.1.i2,westafrican1,,4.10/PGG3,SAMN03648369,4,0.0096324266009093
4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,SAMN03648370,4,0.0138296646306327
1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,SAMN03648371,1,0.0240535877397746
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648372,4,0.0082130965593784
2.2.1,2.2.1.1.1.i3,"beijing,canetti,mungi","lin2.2.1,central_asia",,SAMN03648373,2,0.0160385626643295
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648374,4,0.0194971780400205
4.3.2,4.2.1.2.1.1.i1,"lam,ethiopian",,4.3/LAM,SAMN03648375,4,0.0147450778093027
4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,SAMN03648376,4,0.0098897535667963
4.3.3,4.2.1.2.1.1.i4.1,"lam,east_african_indian,haarlem",,4.3/LAM,SAMN03648377,4,0.0102152499087924
"1.1.2,4","1.1.2,4","indo_oceanic,pinipedii",,4,SAMN03648378,"1,4",0.0305095407842314
1.2.2,1.2.2.2,"indo_oceanic,mungi,east_african_indian,canetti",,,SAMN03648379,1,0.0217539752219295
1.1.2,1.1.2,"indo_oceanic,suricattae,mungi",,,SAMN03648380,1,0.0287171736255431
1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,SAMN03648381,1,0.0224457384859714
4.4.1.1,4.2.1.2.2.1.1,"stype,canetti",,4,SAMN03648382,4,0.0108856232019283
4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,SAMN03648383,4,0.0072370537150209
3,3.1.1,east_african_indian,,,SAMN03648384,3,0.0128329297820823
4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN03648385,4,0.0070747462319286
4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,SAMN03648386,4,0.0141035339889765
4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,SAMN03648387,4,0.0067602704108164
4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,SAMN03648388,4,0.0070921985815602
4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,SAMN03648389,4,0.015190666353457
3,3.1.1,"east_african_indian,ghana,mungi",,,SAMN03648390,3,0.0115263859618941
4.3.3,4.2.1.2.1.1.i4.1,"lam,mungi",,4.3/LAM,SAMN03648391,4,0.0119173417870142
1.1.2,1.1.2,"indo_oceanic,ural,uganda,ethiopian,mungi",,,SAMN03648392,1,0.0639925373134328
